XM_009121514.3	gene-LOC103844700
XM_009133294.3	gene-LOC103856197
XM_009133292.3	gene-LOC103856196
XM_009133295.3	gene-LOC103856199
XM_018657628.2	gene-LOC103856200
XM_009133298.3	gene-LOC103856201
XM_009133299.3	gene-LOC103856202
XM_009133301.3	gene-LOC103856204
XM_009133300.3	gene-LOC103856203
XM_009133302.2	gene-LOC103856206
XM_009133303.2	gene-LOC103856206
XM_018657629.2	gene-LOC103856205
XM_009133304.3	gene-LOC103856208
XM_009133306.3	gene-LOC103856209
XM_009133305.3	gene-LOC103856209
XM_033288759.1	gene-LOC103856873
XM_009134000.1	gene-LOC103856872
XM_018657854.2	gene-LOC103856210
XM_009133307.3	gene-LOC103856210
XM_009133308.3	gene-LOC103856211
XM_033288778.1	gene-LOC103856212
XM_033288779.1	gene-LOC103856212
XM_033288776.1	gene-LOC103856212
XM_033288774.1	gene-LOC103856212
XM_033288773.1	gene-LOC103856212
XM_033288777.1	gene-LOC103856212
XM_033288775.1	gene-LOC103856212
XM_009133310.3	gene-LOC103856213
XM_009133313.3	gene-LOC103856215
XM_009133315.3	gene-LOC103856218
XM_009133317.3	gene-LOC103856219
XM_009133318.3	gene-LOC103856220
XM_033288771.1	gene-LOC103856221
XM_009133320.3	gene-LOC103856221
XM_018657290.2	gene-LOC103856876
XM_033288784.1	gene-LOC103856876
XM_033288770.1	gene-LOC103834302
XM_009133321.3	gene-LOC103856222
XM_009133323.3	gene-LOC103856225
XM_009133322.3	gene-LOC103856224
XM_009133324.2	gene-LOC103856226
XM_009133325.3	gene-LOC103856227
XM_009133326.3	gene-LOC103856228
XM_033289122.1	gene-LOC103856878
XM_033288780.1	gene-LOC103856230
XM_009133328.3	gene-LOC103856230
XM_033288782.1	gene-LOC103856230
XM_033288781.1	gene-LOC103856230
XM_018657068.2	gene-LOC103856230
XM_033288783.1	gene-LOC103856230
XM_009134006.3	gene-LOC103856230
XM_009133330.3	gene-LOC103856233
XM_009133334.3	gene-LOC103856236
XM_009133335.3	gene-LOC103856237
XM_009133336.3	gene-LOC103856237
XM_009133337.3	gene-LOC103856238
XM_009133338.3	gene-LOC103856239
XM_009133340.3	gene-LOC103856241
XM_009133341.3	gene-LOC103856242
XM_009133342.3	gene-LOC103856243
XM_033289123.1	gene-LOC117133071
XM_009133345.3	gene-LOC103856246
XM_009133344.3	gene-LOC103856244
XM_033287164.1	gene-LOC103856247
XM_033287163.1	gene-LOC103856247
XM_033287162.1	gene-LOC103856247
XM_009133346.3	gene-LOC103856248
XM_018657714.2	gene-LOC103856249
XM_009133347.3	gene-LOC103856249
XM_018657574.2	gene-LOC103856251
XM_009133350.3	gene-LOC103856254
XM_009133351.3	gene-LOC103856255
XM_009133353.3	gene-LOC103856256
XM_009133354.3	gene-LOC103856257
XM_009133355.3	gene-LOC103856258
XM_009133356.3	gene-LOC103856258
XM_033287166.1	gene-LOC103856259
XM_009133358.2	gene-LOC103856260
XM_009133359.3	gene-LOC103856261
XM_009133360.3	gene-LOC103856263
XM_033287165.1	gene-LOC103856264
XM_009133363.3	gene-LOC103856266
XM_009133364.2	gene-LOC103856267
XM_009133365.3	gene-LOC103856268
XM_009133366.3	gene-LOC103856269
XM_033287158.1	gene-LOC103856272
XM_033287159.1	gene-LOC103856272
XM_009133374.3	gene-LOC103856273
XM_009133370.3	gene-LOC103856273
XM_009133371.3	gene-LOC103856273
XM_009133375.2	gene-LOC103856274
XM_009133376.3	gene-LOC103856275
XM_009133377.3	gene-LOC103856276
XM_009133379.3	gene-LOC103856277
XM_009133382.3	gene-LOC103856281
XM_033287168.1	gene-LOC103856281
XM_009133380.3	gene-LOC103856278
XM_033287167.1	gene-LOC103856279
XM_018657494.2	gene-LOC103856279
XM_009133381.3	gene-LOC103856279
XM_009133383.3	gene-LOC103856282
XM_009133393.3	gene-LOC103856290
XM_009133392.3	gene-LOC103856289
XM_009133390.3	gene-LOC103856288
XM_009133391.3	gene-LOC103856288
XM_009133389.3	gene-LOC103856287
XM_033287169.1	gene-LOC117132546
XM_033287170.1	gene-LOC103856286
XM_009133387.3	gene-LOC103856285
XM_009133386.3	gene-LOC103856284
XM_033286763.1	gene-LOC103856881
XM_009133395.3	gene-LOC103856292
XM_009133394.3	gene-LOC103856292
XM_033286765.1	gene-LOC103856293
XM_033286764.1	gene-LOC103856293
XM_033286766.1	gene-LOC103856293
XM_009133399.3	gene-LOC103856294
XM_009133400.3	gene-LOC103856295
XM_033286770.1	gene-LOC103856882
XM_009133401.3	gene-LOC103856296
XM_033289134.1	gene-LOC103856299
XM_009133405.3	gene-LOC103856301
XM_009133406.3	gene-LOC103856302
XM_009133409.3	gene-LOC103856304
XM_033286768.1	gene-LOC103856303
XM_009133411.2	gene-LOC103856305
XM_009133412.3	gene-LOC103856305
XM_009133415.3	gene-LOC103856306
XM_033286767.1	gene-LOC103856306
XM_009133413.3	gene-LOC103856306
XM_009133414.3	gene-LOC103856306
XM_033286771.1	gene-LOC103856307
XM_009133416.2	gene-LOC103856307
XM_009133418.3	gene-LOC103856310
XM_009133417.3	gene-LOC103856310
XM_033286773.1	gene-LOC103856311
XM_009133422.3	gene-LOC103856313
XM_009133421.2	gene-LOC103856312
XM_009133423.3	gene-LOC103856314
XM_009133424.3	gene-LOC103856315
XM_009133425.3	gene-LOC103856316
XM_009133426.3	gene-LOC103856316
XM_033286772.1	gene-LOC103856318
XM_009133429.3	gene-LOC103856319
XM_009133430.3	gene-LOC103856321
XM_009133431.3	gene-LOC103856322
XM_009133433.3	gene-LOC103856323
XM_009133435.2	gene-LOC103856325
XM_009133436.3	gene-LOC103856327
XM_009133437.3	gene-LOC103856328
XM_018657064.2	gene-LOC103856329
XM_018657063.2	gene-LOC103856329
XM_033286775.1	gene-LOC103856330
XM_033286774.1	gene-LOC103856335
XM_018657042.2	gene-LOC103856334
XM_009133444.3	gene-LOC117125627
XM_009133447.3	gene-LOC103856337
XM_009133446.3	gene-LOC117125628
XM_033286776.1	gene-LOC103856336
XM_033286777.1	gene-LOC103856336
XM_009133445.3	gene-LOC103856336
XM_033286778.1	gene-LOC103856336
XM_009133449.3	gene-LOC103856340
XM_009133452.3	gene-LOC103856345
XM_009133451.3	gene-LOC103856344
XM_009133450.3	gene-LOC103856343
XM_009133454.3	gene-LOC103856346
XM_033286780.1	gene-LOC103856346
XM_009133455.3	gene-LOC103856347
XM_009133456.3	gene-LOC103856348
XM_009133457.3	gene-LOC103856349
XM_033286779.1	gene-LOC103856350
XM_033287154.1	gene-LOC103856351
XM_009133460.3	gene-LOC103856351
XM_009133459.3	gene-LOC103856351
XM_009133461.3	gene-LOC103856351
XM_033287153.1	gene-LOC103856351
XM_033287143.1	gene-LOC103856355
XM_009133464.3	gene-LOC103856355
XM_033286081.1	gene-LOC103856356
XM_033287149.1	gene-LOC117125696
XM_009133466.3	gene-LOC103856357
XM_009133470.3	gene-LOC103856359
XM_009133469.3	gene-LOC103856359
XM_009133467.3	gene-LOC103856358
XM_009133468.3	gene-LOC103856358
XM_009133471.3	gene-LOC103856361
XM_033287147.1	gene-LOC103856362
XM_033287146.1	gene-LOC103856362
XM_009133472.3	gene-LOC103856362
XM_009133473.2	gene-LOC103856363
XM_033287150.1	gene-LOC103856363
XM_009133475.3	gene-LOC103856365
XM_009133476.3	gene-LOC103856368
XM_033287152.1	gene-LOC103856885
XM_009133477.3	gene-LOC103856369
XM_009133478.3	gene-LOC103856370
XM_009133479.3	gene-LOC103856371
XM_009133480.3	gene-LOC103856373
XM_009133482.3	gene-LOC103856374
XM_009133481.3	gene-LOC103856374
XM_009133485.3	gene-LOC103856376
XM_009133486.3	gene-LOC103856377
XM_009133487.3	gene-LOC103856378
XM_009133488.3	gene-LOC103856379
XM_009133489.3	gene-LOC103856380
XM_009133491.3	gene-LOC103856382
XM_009133490.3	gene-LOC103856381
XM_009133492.3	gene-LOC103856384
XM_009133493.2	gene-LOC103856385
XM_009133494.3	gene-LOC103856386
XM_009133496.2	gene-LOC103856387
XM_009133497.3	gene-LOC103856388
XM_009133499.3	gene-LOC103856389
XM_009133498.3	gene-LOC103856389
XM_033287141.1	gene-LOC103856389
XM_018657862.2	gene-LOC103856389
XM_033287142.1	gene-LOC103856389
XM_009133500.2	gene-LOC103856390
XM_009133501.3	gene-LOC103856391
XM_009133502.3	gene-LOC103856392
XM_009133504.3	gene-LOC103856395
XM_033287145.1	gene-LOC103856395
XM_009133503.2	gene-LOC103856394
XM_033287140.1	gene-LOC103856396
XM_009133505.3	gene-LOC103856396
XM_009133507.3	gene-LOC103856398
XM_018657011.2	gene-LOC103856400
XM_009133509.3	gene-LOC103856400
XM_009133508.3	gene-LOC103856399
XM_018657012.2	gene-LOC103856399
XM_009133510.3	gene-LOC103856401
XM_009133511.3	gene-LOC103856402
XM_033286089.1	gene-LOC103856403
XM_009133512.3	gene-LOC103856408
XM_033286090.1	gene-LOC103856887
XM_033286091.1	gene-LOC117125752
XM_009133515.3	gene-LOC103856410
XM_009133516.3	gene-LOC103856413
XM_018658081.2	gene-LOC103856412
XM_009133517.2	gene-LOC103856414
XM_009133518.3	gene-LOC103856415
XM_009133519.3	gene-LOC103856416
XM_009133521.3	gene-LOC103856417
XM_033288741.1	gene-LOC103856417
XM_009133522.3	gene-LOC103856418
XM_033288740.1	gene-LOC103856419
XM_009133523.3	gene-LOC103856419
XM_009133524.3	gene-LOC103856420
XM_033288750.1	gene-LOC103856420
XM_009133525.2	gene-LOC103856420
XM_033288751.1	gene-LOC103856421
XM_033288743.1	gene-LOC103856424
XM_033288745.1	gene-LOC103856424
XM_033288747.1	gene-LOC103856424
XM_033288746.1	gene-LOC103856424
XM_033288749.1	gene-LOC103856424
XM_033288748.1	gene-LOC103856424
XM_033288744.1	gene-LOC103856424
XM_033288742.1	gene-LOC103856424
XM_009133529.3	gene-LOC103856426
XM_009133531.3	gene-LOC103856427
XM_033286086.1	gene-LOC103856428
XM_009133533.3	gene-LOC103856429
XM_009133534.3	gene-LOC103856430
XM_009133535.3	gene-LOC103856431
XM_033288738.1	gene-LOC103856431
XM_033288739.1	gene-LOC103856431
XM_033288737.1	gene-LOC103856431
XM_009133536.3	gene-LOC103856432
XM_033287014.1	gene-LOC103856433
XM_018657255.2	gene-LOC103856435
XM_033287016.1	gene-LOC103856435
XM_009133538.3	gene-LOC103856435
XM_009133540.3	gene-LOC103856437
XM_009133542.3	gene-LOC103856438
XM_033286661.1	gene-LOC103856439
XM_018657647.2	gene-LOC103856440
XM_018657646.2	gene-LOC103856441
XM_033286657.1	gene-LOC103856441
XM_033286656.1	gene-LOC103856441
XM_009133544.2	gene-LOC103856441
XM_009133545.2	gene-LOC103856441
XM_033286658.1	gene-LOC103856442
XM_009133546.3	gene-LOC103856442
XM_033286660.1	gene-LOC103856443
XM_009133548.3	gene-LOC103856445
XM_009133549.3	gene-LOC103856446
XM_009133550.3	gene-LOC103856447
XM_009133552.3	gene-LOC103856450
XM_009133553.3	gene-LOC103856451
XM_033289117.1	gene-LOC103856453
XM_009133554.3	gene-LOC103856453
XM_033289118.1	gene-LOC103856453
XM_009133556.3	gene-LOC103856454
XM_033289119.1	gene-LOC103856455
XM_033289120.1	gene-LOC103856455
XM_033289121.1	gene-LOC103856457
XM_033287843.1	gene-LOC103856458
XM_009133561.3	gene-LOC103856458
XM_009133563.3	gene-LOC103856460
XM_009133565.3	gene-LOC103856460
XM_009133566.3	gene-LOC103856461
XM_009133567.3	gene-LOC103856462
XM_009133568.3	gene-LOC103856463
XM_009133569.3	gene-LOC103856464
XM_009133570.3	gene-LOC103856465
XM_009133571.3	gene-LOC103856466
XM_009133572.3	gene-LOC103856468
XM_009133573.3	gene-LOC103856469
XM_033288053.1	gene-LOC103856470
XM_009133576.3	gene-LOC103856471
XM_018657673.2	gene-LOC103856472
XM_009133578.3	gene-LOC103856472
XM_009133577.3	gene-LOC103856472
XM_033288052.1	gene-LOC117132818
XM_009133579.3	gene-LOC103856473
XM_009133581.3	gene-LOC103856474
XM_009133583.3	gene-LOC103856476
XM_009133582.3	gene-LOC103856475
XM_009133585.3	gene-LOC103856477
XM_009133586.2	gene-LOC103856478
XM_009133587.3	gene-LOC103856479
XM_009133589.3	gene-LOC103856480
XM_009133590.3	gene-LOC103856481
XM_009133591.3	gene-LOC103856482
XM_009133594.3	gene-LOC103856485
XM_009133592.3	gene-LOC103856483
XM_009133593.3	gene-LOC103856483
XM_009133595.3	gene-LOC103856486
XM_009133597.3	gene-LOC103856487
XM_033288051.1	gene-LOC108869646
XM_009133598.3	gene-LOC103856488
XM_009133599.3	gene-LOC103856489
XM_009133600.3	gene-LOC103856490
XM_033286107.1	gene-LOC103856490
XM_033286106.1	gene-LOC103856492
XM_009133603.3	gene-LOC103856492
XM_033286105.1	gene-LOC103856492
XM_009133604.3	gene-LOC103856492
XM_009133602.3	gene-LOC103856492
XM_009133606.3	gene-LOC103856494
XM_009133605.3	gene-LOC103856493
XM_009133607.3	gene-LOC103856495
XM_009133608.3	gene-LOC103856497
XM_009133609.3	gene-LOC103856499
XM_009133612.3	gene-LOC103856501
XM_009133613.3	gene-LOC103856502
XM_033286087.1	gene-LOC103856503
XM_033288767.1	gene-LOC117132996
XM_033288768.1	gene-LOC117132996
XM_009133619.3	gene-LOC103856506
XM_009133617.3	gene-LOC103856505
XM_009133620.3	gene-LOC103856507
XM_009133621.3	gene-LOC103856508
XM_009133622.3	gene-LOC103856509
XM_009133625.3	gene-LOC103856512
XM_033288766.1	gene-LOC103856512
XM_009133627.3	gene-LOC103856512
XM_009133623.3	gene-LOC103856510
XM_009133624.3	gene-LOC103856511
XM_009133628.2	gene-LOC103856513
XM_009133629.3	gene-LOC103856515
XM_033288765.1	gene-LOC103856516
XM_009133630.3	gene-LOC103856516
XM_009133631.3	gene-LOC103856516
XM_009133632.3	gene-LOC103856517
XM_033288762.1	gene-LOC103856518
XM_033288763.1	gene-LOC103856518
XM_033288761.1	gene-LOC103856518
XM_009133633.3	gene-LOC103856520
XM_009133634.3	gene-LOC103856521
XM_009133635.2	gene-LOC103856522
XM_033287907.1	gene-LOC103856524
XM_009134016.1	gene-LOC103856891
XM_009133636.2	gene-LOC103856523
XM_033287906.1	gene-LOC103856523
XM_033286092.1	gene-LOC103856892
XM_009133638.3	gene-LOC103856525
XM_033287819.1	gene-LOC103856526
XM_018657919.2	gene-LOC103856527
XM_009133639.3	gene-LOC103856528
XM_009133640.3	gene-LOC103856529
XM_009133641.3	gene-LOC103856529
XM_009133642.3	gene-LOC103856531
XM_009133643.3	gene-LOC103856532
XM_033286527.1	gene-LOC103856533
XM_033286531.1	gene-LOC103856893
XM_009133646.3	gene-LOC103856534
XM_009133647.2	gene-LOC103856535
XM_009133649.3	gene-LOC103856536
XM_009133650.3	gene-LOC103856537
XM_033286533.1	gene-LOC103856537
XM_009133652.3	gene-LOC103856541
XM_009133653.2	gene-LOC103856542
XM_033286103.1	gene-LOC117132357
XM_033286523.1	gene-LOC117132455
XM_033286522.1	gene-LOC117132455
XM_033286104.1	gene-LOC117132358
XM_033286520.1	gene-LOC117132454
XM_033286521.1	gene-LOC117132454
XM_033286518.1	gene-LOC117132453
XM_033286519.1	gene-LOC117132453
XM_033286539.1	gene-LOC117132457
XM_033286525.1	gene-LOC103856543
XM_033286524.1	gene-LOC103856543
XM_033286534.1	gene-LOC103856544
XM_018657877.2	gene-LOC103856545
XM_009133657.3	gene-LOC103856546
XM_009133656.3	gene-LOC103856546
XM_009133658.2	gene-LOC103856549
XM_009133659.3	gene-LOC103856550
XM_009133660.2	gene-LOC103856551
XM_018657004.2	gene-LOC103856552
XM_009133663.2	gene-LOC103856555
XM_009133664.3	gene-LOC103856556
XM_033286537.1	gene-LOC103856558
XM_033286536.1	gene-LOC103856558
XM_009133667.3	gene-LOC103856559
XM_009133669.3	gene-LOC103856561
XM_009133668.3	gene-LOC103856560
XM_033286543.1	gene-LOC103856562
XM_009133671.3	gene-LOC103856563
XM_033286532.1	gene-LOC103856564
XM_009133673.3	gene-LOC103856565
XM_018657843.2	gene-LOC103856570
XM_033286542.1	gene-LOC117132458
XM_033286528.1	gene-LOC103856569
XM_033286108.1	gene-LOC117132359
XM_009133675.3	gene-LOC103856566
XM_009133679.3	gene-LOC103856571
XM_009133680.3	gene-LOC103856572
XM_009133682.3	gene-LOC103856574
XM_009133683.3	gene-LOC103856575
XM_009133685.3	gene-LOC103856576
XM_009133686.3	gene-LOC103856577
XM_009133690.2	gene-LOC103856578
XM_009133687.3	gene-LOC103856578
XM_009133689.3	gene-LOC103856578
XM_009133691.3	gene-LOC103856578
XM_009133692.3	gene-LOC103856579
XM_009133694.3	gene-LOC103856581
XM_033286535.1	gene-LOC103856581
XM_033286529.1	gene-LOC103833831
XM_033286514.1	gene-LOC103856582
XM_009133700.3	gene-LOC103856582
XM_009133704.3	gene-LOC103856582
XM_009133703.3	gene-LOC103856582
XM_009133702.3	gene-LOC103856582
XM_009133701.3	gene-LOC103856582
XM_009133699.3	gene-LOC103856582
XM_009133695.3	gene-LOC103856582
XM_009133696.3	gene-LOC103856582
XM_033286530.1	gene-LOC117132456
XM_033286516.1	gene-LOC103856584
XM_033286515.1	gene-LOC103856584
XM_033286517.1	gene-LOC103856584
XM_009133706.3	gene-LOC103856584
XM_033286526.1	gene-LOC103856585
XM_009133707.3	gene-LOC103856585
XM_009133708.2	gene-LOC103856587
XM_009133709.3	gene-LOC103856588
XM_009133710.2	gene-LOC103856590
XM_009133711.3	gene-LOC103856592
XM_009133712.3	gene-LOC103856593
XM_009133713.3	gene-LOC103856595
XM_018657825.2	gene-LOC103856596
XM_009133715.2	gene-LOC103856597
XM_033286540.1	gene-LOC103856598
XM_009133716.3	gene-LOC103856598
XM_009133717.3	gene-LOC103856599
XM_009133718.3	gene-LOC103856600
XM_009133719.3	gene-LOC103856601
XM_009133720.3	gene-LOC103856601
XM_009133722.3	gene-LOC103856604
XM_009133721.3	gene-LOC103856603
XM_033287314.1	gene-LOC103856605
XM_033287315.1	gene-LOC103856607
XM_009133724.3	gene-LOC103856607
XM_033287312.1	gene-LOC103856609
XM_033287313.1	gene-LOC103856609
XM_009133728.3	gene-LOC103856610
XM_009133729.3	gene-LOC103856611
XM_009133730.3	gene-LOC103856612
XM_018658023.2	gene-LOC103856612
XM_033286351.1	gene-LOC103862113
XM_009139821.3	gene-LOC103862113
XM_033286349.1	gene-LOC117132407
XM_009133733.3	gene-LOC103856615
XM_033286344.1	gene-LOC103856616
XM_033286345.1	gene-LOC103856616
XM_009133734.3	gene-LOC103856616
XM_033286346.1	gene-LOC103856616
XM_009133736.3	gene-LOC103856618
XM_033286350.1	gene-LOC103856620
XM_009134024.3	gene-LOC103856901
XM_009134025.1	gene-LOC103856902
XM_033286348.1	gene-LOC103856621
XM_033286347.1	gene-LOC103856621
XM_033286875.1	gene-LOC103856622
XM_018657566.2	gene-LOC103856622
XM_018657565.2	gene-LOC103856622
XM_009133740.3	gene-LOC103856624
XM_009133741.3	gene-LOC103856626
XM_009133743.3	gene-LOC103856627
XM_009133744.3	gene-LOC103856628
XM_033286876.1	gene-LOC103856629
XM_018657297.2	gene-LOC103856630
XM_009133746.3	gene-LOC103856631
XM_018657130.2	gene-LOC103856631
XM_009133747.3	gene-LOC103856633
XM_009133750.3	gene-LOC103856635
XM_009133751.3	gene-LOC103856636
XM_009133753.3	gene-LOC103856637
XM_009133754.3	gene-LOC103856638
XM_009133756.3	gene-LOC103856639
XM_033286730.1	gene-LOC103856639
XM_033286732.1	gene-LOC103856640
XM_009133758.3	gene-LOC103856641
XM_009133759.3	gene-LOC103856642
XM_009133760.3	gene-LOC103856645
XM_033286731.1	gene-LOC103856645
XM_009133761.3	gene-LOC103856646
XM_033286733.1	gene-LOC117132489
XM_033286825.1	gene-LOC103856647
XM_009133762.3	gene-LOC103856647
XM_009133764.2	gene-LOC103856648
XM_033286826.1	gene-LOC103856648
XM_009133765.3	gene-LOC103856649
XM_009133766.3	gene-LOC103856650
XM_009133767.3	gene-LOC103856651
XM_033286827.1	gene-LOC103856652
XM_033286828.1	gene-LOC103856653
XM_009133769.3	gene-LOC103856653
XM_009133770.3	gene-LOC103856655
XM_009133771.3	gene-LOC103856656
XM_009133772.3	gene-LOC103856657
XM_009133774.3	gene-LOC103856658
XM_009133775.3	gene-LOC103856659
XM_009133776.3	gene-LOC103856660
XM_009133777.3	gene-LOC103856661
XM_009133778.2	gene-LOC103856662
XM_009133779.2	gene-LOC103856663
XM_009133780.3	gene-LOC103856664
XM_009133781.3	gene-LOC103856666
XM_009133782.3	gene-LOC103856666
XM_009133783.3	gene-LOC103856667
XM_009133784.3	gene-LOC103856668
XM_009133786.3	gene-LOC103856669
XM_033288682.1	gene-LOC117132970
XM_009133788.3	gene-LOC103856672
XM_009133789.3	gene-LOC103856673
XM_018657298.2	gene-LOC103856907
XM_033288713.1	gene-LOC103856907
XM_009133790.3	gene-LOC103856674
XM_009133793.3	gene-LOC117125636
XM_009133791.3	gene-LOC103856677
XM_033288684.1	gene-LOC103856681
XM_033288694.1	gene-LOC103856683
XM_009133798.3	gene-LOC103856684
XM_009133799.3	gene-LOC103856685
XM_018657947.2	gene-LOC103856685
XM_009133800.3	gene-LOC103856685
XM_009133802.2	gene-LOC103856687
XM_009134031.2	gene-LOC103856908
XM_009133803.3	gene-LOC103856689
XM_033288647.1	gene-LOC117132967
XM_009134033.3	gene-LOC103856911
XM_009133805.2	gene-LOC103856691
XM_009133806.3	gene-LOC103856693
XM_009133807.3	gene-LOC103856694
XM_009133808.3	gene-LOC103856695
XM_009133810.3	gene-LOC103856696
XM_033288662.1	gene-LOC103856698
XM_033288660.1	gene-LOC103856698
XM_009133811.2	gene-LOC103856698
XM_009133812.2	gene-LOC103856698
XM_009133813.3	gene-LOC103856698
XM_033288659.1	gene-LOC103856698
XM_033288661.1	gene-LOC103856698
XM_033288658.1	gene-LOC103856698
XM_009133818.3	gene-LOC103856701
XM_033288666.1	gene-LOC103856699
XM_033288649.1	gene-LOC103856702
XM_033288648.1	gene-LOC103856702
XM_009133820.3	gene-LOC103856703
XM_009133822.3	gene-LOC103856704
XM_009133823.3	gene-LOC103856705
XM_009133824.3	gene-LOC103856706
XM_009133825.3	gene-LOC103856707
XM_009133826.3	gene-LOC103856708
XM_009133827.3	gene-LOC103856709
XM_009133833.3	gene-LOC103856712
XM_033288640.1	gene-LOC103856710
XM_033288636.1	gene-LOC103856710
XM_033288635.1	gene-LOC103856710
XM_033288638.1	gene-LOC103856710
XM_033288637.1	gene-LOC103856710
XM_033288639.1	gene-LOC103856710
XM_033288641.1	gene-LOC103856710
XM_033288642.1	gene-LOC103856710
XM_033288709.1	gene-LOC103856713
XM_009133835.3	gene-LOC103856713
XM_033288710.1	gene-LOC103856713
XM_009133836.3	gene-LOC103856714
XM_009133838.3	gene-LOC103856716
XM_033288629.1	gene-LOC103856715
XM_009133837.3	gene-LOC103856715
XM_009133839.3	gene-LOC103856717
XM_009133842.3	gene-LOC103856719
XM_009133840.3	gene-LOC103856718
XM_033288719.1	gene-LOC103856718
XM_009133843.2	gene-LOC103856720
XM_033288671.1	gene-LOC103856720
XM_009133844.3	gene-LOC103856721
XM_009133845.3	gene-LOC103856722
XM_009133847.3	gene-LOC103856724
XM_009133849.3	gene-LOC103856724
XM_009133846.3	gene-LOC103856723
XM_009133850.3	gene-LOC103856726
XM_009133851.3	gene-LOC103856726
XM_009133854.3	gene-LOC103856728
XM_009133852.3	gene-LOC103856727
XM_009133856.3	gene-LOC103856729
XM_009133858.3	gene-LOC103856730
XM_033288690.1	gene-LOC103856730
XM_018657299.2	gene-LOC103856913
XM_009133859.3	gene-LOC103856731
XM_018657249.2	gene-LOC103856914
XM_009133860.3	gene-LOC103856733
